test,rad,sortdeg1.lsR
oscil_dcop_35.mtx,3,8
oscil_dcop_36.mtx,3,8
oscil_dcop_37.mtx,3,8
oscil_dcop_38.mtx,3,8
oscil_dcop_39.mtx,3,8
oscil_dcop_40.mtx,3,8
oscil_dcop_41.mtx,3,8
oscil_dcop_42.mtx,3,8
oscil_dcop_43.mtx,3,8
oscil_dcop_44.mtx,3,8
oscil_dcop_45.mtx,3,8
oscil_dcop_46.mtx,3,8
oscil_dcop_47.mtx,3,8
oscil_dcop_48.mtx,3,8
oscil_dcop_49.mtx,3,8
oscil_dcop_50.mtx,3,8
oscil_dcop_51.mtx,3,8
oscil_dcop_52.mtx,3,8
oscil_dcop_53.mtx,3,8
oscil_dcop_54.mtx,3,8
oscil_dcop_55.mtx,3,8
oscil_dcop_56.mtx,3,8
oscil_dcop_57.mtx,3,8
oscil_trans_01.mtx,3,9
p0033.mtx,3,9
p0040.mtx,3,6
pde225.mtx,3,12
pivtol.mtx,3,5
plskz362.mtx,3,15
polbooks.mtx,3,25
pores_1.mtx,3,13
problem.mtx,3,10
Ragusa16.mtx,3,10
Ragusa18.mtx,3,9
rajat05.mtx,3,11
rajat11.mtx,3,9
rajat14.mtx,3,14
rdb200l.mtx,3,17
rdb200.mtx,3,17
refine.mtx,3,9
rel3.mtx,3,4
rel4.mtx,3,10
rel5.mtx,3,26
relat3.mtx,3,4
relat4.mtx,3,9
rgg010.mtx,3,10
robot.mtx,3,25
rotor1.mtx,3,24
rw136.mtx,3,17
S10PI_n1.mtx,3,5
S10PI_n.mtx,3,5
Sandi_authors.mtx,3,8
Sandi_sandi.mtx,3,13
saylr1.mtx,3,12
SmallW.mtx,3,31
sphere2.mtx,3,18
sphere3.mtx,3,20
steam3.mtx,3,17
Stranke94.mtx,3,10
t2dal_e.mtx,3,
t3dl_e.mtx,3,
TF10.mtx,3,51
Tina_AskCal.mtx,3,7
Tina_AskCog.mtx,3,6
Tina_DisCal.mtx,3,8
Tina_DisCog.mtx,3,9
Trec3.mtx,3,2
Trec4.mtx,3,2
Trec5.mtx,3,3
Trec6.mtx,3,6
Trec7.mtx,3,11
Trec8.mtx,3,24
Trefethen_150.mtx,3,83
Trefethen_20b.mtx,3,14
Trefethen_20.mtx,3,14
tub100.mtx,3,7
ucidata-gama.edges,3,12
ucidata-zachary.edges,3,9
08blocks.mtx,4,6
494_bus.mtx,4,10
662_bus.mtx,4,14
adjnoun_adjacency.edges,4,38
adjnoun.mtx,4,38
arc130.mtx,4,19
ash219.mtx,4,33
ash292.mtx,4,29
ash331.mtx,4,34
ash85.mtx,4,18
b1_ss.mtx,4,3
bcspwr01.mtx,4,6
bcspwr02.mtx,4,8
bcspwr03.mtx,4,11
bcspwr04.mtx,4,25
bcspwr05.mtx,4,13
bcsstk01.mtx,4,30
bcsstk03.mtx,4,10
bcsstk22.mtx,4,16
bcsstm01.mtx,4,
bcsstm02.mtx,4,
bcsstm03.mtx,4,
bcsstm04.mtx,4,
bcsstm05.mtx,4,
bcsstm06.mtx,4,
bcsstm08.mtx,4,
bcsstm09.mtx,4,
bcsstm11.mtx,4,
bcsstm19.mtx,4,
bcsstm20.mtx,4,
bcsstm21.mtx,4,
bcsstm22.mtx,4,
bcsstm23.mtx,4,
bcsstm24.mtx,4,
bcsstm25.mtx,4,
bcsstm26.mtx,4,
bcsstm37.mtx,4,4
bcsstm39.mtx,4,
bfwa62.mtx,4,17
bfwb62.mtx,4,16
bibd_81_2.mtx,4,
bibd_9_3.mtx,4,34
bio-MUTAG-g1.edges,4,6
bwm200.mtx,4,9
cage3.mtx,4,4
cage4.mtx,4,7
cage5.mtx,4,16
cage6.mtx,4,37
CAG_mat72.mtx,4,43
can_144.mtx,4,18
can_161.mtx,4,34
can_187.mtx,4,26
can_229.mtx,4,32
can_24.mtx,4,13
can_61.mtx,4,20
can_62.mtx,4,8
can_73.mtx,4,19
can_96.mtx,4,28
ca-netscience.mtx,4,16
ca-sandi_auths.mtx,4,9
cat_ears_2_1.mtx,4,41
cat_ears_3_1.mtx,4,58
cat_ears_4_1.mtx,4,72
ch3-3-b1.mtx,4,8
ch3-3-b2.mtx,4,5
ch4-4-b1.mtx,4,15
ch4-4-b2.mtx,4,46
ch4-4-b3.mtx,4,7
ch5-5-b1.mtx,4,24
ch5-5-b4.mtx,4,10
ch6-6-b1.mtx,4,37
chesapeake.mtx,4,18
cis-n4c6-b15.mtx,4,14
cis-n4c6-b1.mtx,4,21
ck104.mtx,4,18
contiguous-usa.edges,4,13
curtis54.mtx,4,12
d_dyn1.mtx,4,33
d_dyn.mtx,4,33
divorce.mtx,4,10
dolphins.mtx,4,19
d_ss.mtx,4,28
dwt_162.mtx,4,23
dwt_198.mtx,4,21
dwt_209.mtx,4,34
dwt_221.mtx,4,26
dwt_234.mtx,4,11
dwt_245.mtx,4,26
dwt_59.mtx,4,11
dwt_66.mtx,4,10
dwt_72.mtx,4,6
dwt_87.mtx,4,20
farm.mtx,4,7
flower_4_1.mtx,4,49
flower_5_1.mtx,4,69
football.mtx,4,14
fs_183_1.mtx,4,22
fs_183_3.mtx,4,22
fs_183_4.mtx,4,22
fs_183_6.mtx,4,22
fs-adjnoun_adj_copperfield.edges,4,38
gams10am.mtx,4,9
gams10a.mtx,4,9
gams30am.mtx,4,9
gams30a.mtx,4,9
GD00_a.mtx,4,7
GD01_b.mtx,4,7
GD01_c.mtx,4,19
GD02_a.mtx,4,9
GD02_b.mtx,4,19
GD06_theory.mtx,4,11
GD95_a.mtx,4,8
GD95_b.mtx,4,10
GD95_c.mtx,4,12
GD96_b.mtx,4,10
GD96_c.mtx,4,15
GD96_d.mtx,4,9
GD97_a.mtx,4,20
GD97_b.mtx,4,12
GD97_c.mtx,4,10
GD98_a.mtx,4,7
GD98_b.mtx,4,7
GD98_c.mtx,4,15
GD99_b.mtx,4,19
GD99_c.mtx,4,8
gent113.mtx,4,46
GL7d10.mtx,4,2
GlossGT.mtx,4,12
gre_115.mtx,4,23
gre_185.mtx,4,42
gre_216a.mtx,4,38
gre_216b.mtx,4,38
grid1_dual.mtx,4,16
grid1.mtx,4,14
Hamrle1.mtx,4,19
ibm32.mtx,4,19
IG5-6.mtx,4,28
IG5-7.mtx,4,44
impcol_a.mtx,4,44
impcol_b.mtx,4,29
impcol_c.mtx,4,29
inf-contiguous-usa.edges,4,13
jgl009.mtx,4,8
jgl011.mtx,4,10
karate.mtx,4,9
kleemin.mtx,4,9
klein-b1.mtx,4,9
klein-b2.mtx,4,12
lap_25.mtx,4,13
lesmis.mtx,4,18
LF10.mtx,4,7
LFAT5.mtx,4,4
lns_131.mtx,4,23
lnsp_131.mtx,4,23
lop163.mtx,4,39
lp_adlittle.mtx,4,30
lp_afiro.mtx,4,13
lp_blend.mtx,4,40
lpi_bgprtr.mtx,4,13
lpi_box1.mtx,4,39
lpi_ex72a.mtx,4,39
lpi_ex73a.mtx,4,36
lpi_forest6.mtx,4,25
lpi_galenet.mtx,4,5
lpi_itest2.mtx,4,5
lpi_itest6.mtx,4,5
lpi_klein1.mtx,4,57
lpi_woodinfe.mtx,4,14
lp_kb2.mtx,4,34
lp_recipe.mtx,4,44
lp_sc105.mtx,4,31
lp_sc205.mtx,4,39
lp_sc50a.mtx,4,22
lp_sc50b.mtx,4,19
lp_scagr7.mtx,4,40
lp_share2b.mtx,4,56
lp_stocfor1.mtx,4,44
lshp_265.mtx,4,26
M10PI_n1.mtx,4,5
M10PI_n.mtx,4,6
m3plates.mtx,4,
maayan-pdzbase.edges,4,12
Maragal_1.mtx,4,15
mesh1e1.mtx,4,18
mesh1em1.mtx,4,18
mesh1em6.mtx,4,18
mesh2e1.mtx,4,24
mesh2em5.mtx,4,24
mesh3e1.mtx,4,26
mesh3em5.mtx,4,26
mhdb416.mtx,4,14
misc-football.mtx,4,70
misc-lesmis.mtx,4,18
mk9-b1.mtx,4,37
moreno_highschool.edges,4,28
moreno_lesmis.edges,4,18
moreno_sampson.edges,4,16
n2c6-b10.mtx,4,9
n2c6-b1.mtx,4,15
n3c4-b1.mtx,4,6
n3c4-b2.mtx,4,13
n3c4-b3.mtx,4,13
n3c4-b4.mtx,4,6
n3c5-b1.mtx,4,10
n3c5-b2.mtx,4,40
n3c5-b3.mtx,4,87
n3c5-b6.mtx,4,87
n3c5-b7.mtx,4,25
n3c6-b11.mtx,4,19
n3c6-b1.mtx,4,15
n4c5-b11.mtx,4,6
n4c5-b1.mtx,4,15
n4c6-b15.mtx,4,14
n4c6-b1.mtx,4,21
nlpkkt160.mtx,4,
nlpkkt200.mtx,4,
nlpkkt240.mtx,4,
nnc261.mtx,4,21
nos1.mtx,4,11
nos4.mtx,4,22
odepa400.mtx,4,5
odepb400.mtx,4,
olm100.mtx,4,7
olm500.mtx,4,9
opsahl-southernwomen.edges,4,9
oscil_dcop_01.mtx,4,10
oscil_dcop_02.mtx,4,10
oscil_dcop_03.mtx,4,10
oscil_dcop_04.mtx,4,10
oscil_dcop_05.mtx,4,10
oscil_dcop_06.mtx,4,10
oscil_dcop_07.mtx,4,10
oscil_dcop_08.mtx,4,10
oscil_dcop_09.mtx,4,10
oscil_dcop_10.mtx,4,10
oscil_dcop_11.mtx,4,10
oscil_dcop_12.mtx,4,10
oscil_dcop_13.mtx,4,10
oscil_dcop_14.mtx,4,10
oscil_dcop_15.mtx,4,10
oscil_dcop_16.mtx,4,10
oscil_dcop_17.mtx,4,10
oscil_dcop_18.mtx,4,10
oscil_dcop_19.mtx,4,10
oscil_dcop_20.mtx,4,10
oscil_dcop_21.mtx,4,10
oscil_dcop_22.mtx,4,10
oscil_dcop_23.mtx,4,10
oscil_dcop_24.mtx,4,10
oscil_dcop_25.mtx,4,10
oscil_dcop_26.mtx,4,10
oscil_dcop_27.mtx,4,10
oscil_dcop_28.mtx,4,10
oscil_dcop_29.mtx,4,10
oscil_dcop_30.mtx,4,10
oscil_dcop_31.mtx,4,10
oscil_dcop_32.mtx,4,10
oscil_dcop_33.mtx,4,10
oscil_dcop_34.mtx,4,10
oscil_dcop_35.mtx,4,10
oscil_dcop_36.mtx,4,10
oscil_dcop_37.mtx,4,10
oscil_dcop_38.mtx,4,10
oscil_dcop_39.mtx,4,10
oscil_dcop_40.mtx,4,10
oscil_dcop_41.mtx,4,10
oscil_dcop_42.mtx,4,10
oscil_dcop_43.mtx,4,10
oscil_dcop_44.mtx,4,10
oscil_dcop_45.mtx,4,10
oscil_dcop_46.mtx,4,10
oscil_dcop_47.mtx,4,10
oscil_dcop_48.mtx,4,10
oscil_dcop_49.mtx,4,10
oscil_dcop_50.mtx,4,10
oscil_dcop_51.mtx,4,10
oscil_dcop_52.mtx,4,10
oscil_dcop_53.mtx,4,10
oscil_dcop_54.mtx,4,10
oscil_dcop_55.mtx,4,10
oscil_dcop_56.mtx,4,10
oscil_dcop_57.mtx,4,10
oscil_trans_01.mtx,4,10
p0033.mtx,4,9
p0040.mtx,4,6
pde225.mtx,4,14
pivtol.mtx,4,5
plskz362.mtx,4,19
polbooks.mtx,4,29
pores_1.mtx,4,15
problem.mtx,4,10
Ragusa16.mtx,4,10
Ragusa18.mtx,4,10
rajat05.mtx,4,14
rajat11.mtx,4,14
rajat14.mtx,4,16
rdb200l.mtx,4,24
rdb200.mtx,4,24
refine.mtx,4,12
rel3.mtx,4,4
rel4.mtx,4,10
rel5.mtx,4,29
relat3.mtx,4,4
relat4.mtx,4,9
rgg010.mtx,4,10
robot.mtx,4,31
rotor1.mtx,4,29
rw136.mtx,4,25
S10PI_n1.mtx,4,5
S10PI_n.mtx,4,6
Sandi_authors.mtx,4,9
Sandi_sandi.mtx,4,20
saylr1.mtx,4,16
SmallW.mtx,4,33
sphere2.mtx,4,23
sphere3.mtx,4,30
steam3.mtx,4,20
Stranke94.mtx,4,10
t2dal_e.mtx,4,
t3dl_e.mtx,4,
TF10.mtx,4,62
Tina_AskCal.mtx,4,6
Tina_AskCog.mtx,4,6
Tina_DisCal.mtx,4,8
Tina_DisCog.mtx,4,8
Trec3.mtx,4,2
Trec4.mtx,4,2
Trec5.mtx,4,3
Trec6.mtx,4,6
Trec7.mtx,4,11
Trec8.mtx,4,24
Trefethen_150.mtx,4,106
Trefethen_20b.mtx,4,13
Trefethen_20.mtx,4,15
tub100.mtx,4,9
ucidata-gama.edges,4,12
ucidata-zachary.edges,4,9
08blocks.mtx,5,6
494_bus.mtx,5,12
662_bus.mtx,5,18
adjnoun_adjacency.edges,5,42
adjnoun.mtx,5,42
arc130.mtx,5,19
ash219.mtx,5,40
ash292.mtx,5,39
ash331.mtx,5,46
ash85.mtx,5,23
b1_ss.mtx,5,3
bcspwr01.mtx,5,8
bcspwr02.mtx,5,9
bcspwr03.mtx,5,12
bcspwr04.mtx,5,33
bcspwr05.mtx,5,16
bcsstk01.mtx,5,29
bcsstk03.mtx,5,12
bcsstk22.mtx,5,17
bcsstm01.mtx,5,
bcsstm02.mtx,5,
bcsstm03.mtx,5,
bcsstm04.mtx,5,
bcsstm05.mtx,5,
bcsstm06.mtx,5,
bcsstm08.mtx,5,
bcsstm09.mtx,5,
bcsstm11.mtx,5,
bcsstm19.mtx,5,
bcsstm20.mtx,5,
bcsstm21.mtx,5,
bcsstm22.mtx,5,
bcsstm23.mtx,5,
bcsstm24.mtx,5,
bcsstm25.mtx,5,
bcsstm26.mtx,5,
bcsstm37.mtx,5,4
bcsstm39.mtx,5,
bfwa62.mtx,5,17
bfwb62.mtx,5,17
bibd_81_2.mtx,5,
bibd_9_3.mtx,5,34
bio-MUTAG-g1.edges,5,7
bwm200.mtx,5,10
cage3.mtx,5,4
cage4.mtx,5,7
cage5.mtx,5,17
cage6.mtx,5,44
CAG_mat72.mtx,5,49
can_144.mtx,5,20
can_161.mtx,5,46
can_187.mtx,5,32
can_229.mtx,5,39
can_24.mtx,5,14
can_61.mtx,5,27
can_62.mtx,5,9
can_73.mtx,5,21
can_96.mtx,5,34
ca-netscience.mtx,5,19
ca-sandi_auths.mtx,5,9
cat_ears_2_1.mtx,5,44
cat_ears_3_1.mtx,5,70
cat_ears_4_1.mtx,5,102
ch3-3-b1.mtx,5,8
ch3-3-b2.mtx,5,4
ch4-4-b1.mtx,5,15
ch4-4-b2.mtx,5,50
ch4-4-b3.mtx,5,8
ch5-5-b1.mtx,5,24
ch5-5-b4.mtx,5,10
ch6-6-b1.mtx,5,37
chesapeake.mtx,5,18
cis-n4c6-b15.mtx,5,19
cis-n4c6-b1.mtx,5,21
ck104.mtx,5,21
contiguous-usa.edges,5,15
curtis54.mtx,5,14
d_dyn1.mtx,5,38
d_dyn.mtx,5,38
divorce.mtx,5,10
dolphins.mtx,5,20
d_ss.mtx,5,30
dwt_162.mtx,5,27
dwt_198.mtx,5,25
dwt_209.mtx,5,43
dwt_221.mtx,5,34
dwt_234.mtx,5,12
dwt_245.mtx,5,32
dwt_59.mtx,5,13
dwt_66.mtx,5,10
dwt_72.mtx,5,7
dwt_87.mtx,5,22
farm.mtx,5,7
flower_4_1.mtx,5,55
flower_5_1.mtx,5,86
football.mtx,5,15
fs_183_1.mtx,5,25
fs_183_3.mtx,5,25
fs_183_4.mtx,5,25
fs_183_6.mtx,5,25
fs-adjnoun_adj_copperfield.edges,5,42
gams10am.mtx,5,10
gams10a.mtx,5,10
gams30am.mtx,5,10
gams30a.mtx,5,10
GD00_a.mtx,5,8
GD01_b.mtx,5,7
GD01_c.mtx,5,19
GD02_a.mtx,5,9
GD02_b.mtx,5,22
GD06_theory.mtx,5,11
GD95_a.mtx,5,9
GD95_b.mtx,5,11
GD95_c.mtx,5,13
GD96_b.mtx,5,11
GD96_c.mtx,5,17
GD96_d.mtx,5,9
GD97_a.mtx,5,25
GD97_b.mtx,5,14
GD97_c.mtx,5,10
GD98_a.mtx,5,7
GD98_b.mtx,5,8
GD98_c.mtx,5,23
GD99_b.mtx,5,26
GD99_c.mtx,5,11
gent113.mtx,5,54
GL7d10.mtx,5,2
GlossGT.mtx,5,14
gre_115.mtx,5,29
gre_185.mtx,5,54
gre_216a.mtx,5,53
gre_216b.mtx,5,53
grid1_dual.mtx,5,21
grid1.mtx,5,22
Hamrle1.mtx,5,19
ibm32.mtx,5,17
IG5-6.mtx,5,29
IG5-7.mtx,5,51
impcol_a.mtx,5,54
impcol_b.mtx,5,30
impcol_c.mtx,5,35
inf-contiguous-usa.edges,5,15
jgl009.mtx,5,8
jgl011.mtx,5,10
karate.mtx,5,9
kleemin.mtx,5,9
klein-b1.mtx,5,9
klein-b2.mtx,5,14
lap_25.mtx,5,13
lesmis.mtx,5,18
LF10.mtx,5,8
LFAT5.mtx,5,4
lns_131.mtx,5,25
lnsp_131.mtx,5,26
lop163.mtx,5,43
lp_adlittle.mtx,5,38
lp_afiro.mtx,5,15
lp_blend.mtx,5,43
lpi_bgprtr.mtx,5,15
lpi_box1.mtx,5,55
lpi_ex72a.mtx,5,54
lpi_ex73a.mtx,5,53
lpi_forest6.mtx,5,33
lpi_galenet.mtx,5,5
lpi_itest2.mtx,5,5
lpi_itest6.mtx,5,5
lpi_klein1.mtx,5,65
lpi_woodinfe.mtx,5,17
lp_kb2.mtx,5,34
lp_recipe.mtx,5,46
lp_sc105.mtx,5,41
lp_sc205.mtx,5,62
lp_sc50a.mtx,5,25
lp_sc50b.mtx,5,22
lp_scagr7.mtx,5,48
lp_share2b.mtx,5,69
lp_stocfor1.mtx,5,51
lshp_265.mtx,5,35
M10PI_n1.mtx,5,7
M10PI_n.mtx,5,6
m3plates.mtx,5,
maayan-pdzbase.edges,5,14
Maragal_1.mtx,5,15
mesh1e1.mtx,5,21
mesh1em1.mtx,5,21
mesh1em6.mtx,5,21
mesh2e1.mtx,5,30
mesh2em5.mtx,5,30
mesh3e1.mtx,5,34
mesh3em5.mtx,5,34
mhdb416.mtx,5,14
misc-football.mtx,5,79
misc-lesmis.mtx,5,18
mk9-b1.mtx,5,37
moreno_highschool.edges,5,29
moreno_lesmis.edges,5,18
moreno_sampson.edges,5,16
n2c6-b10.mtx,5,19
n2c6-b1.mtx,5,15
n3c4-b1.mtx,5,6
n3c4-b2.mtx,5,12
n3c4-b3.mtx,5,12
n3c4-b4.mtx,5,6
n3c5-b1.mtx,5,10
n3c5-b2.mtx,5,42
n3c5-b3.mtx,5,95
n3c5-b6.mtx,5,95
n3c5-b7.mtx,5,26
n3c6-b11.mtx,5,35
n3c6-b1.mtx,5,15
n4c5-b11.mtx,5,6
n4c5-b1.mtx,5,15
n4c6-b15.mtx,5,19
n4c6-b1.mtx,5,21
nlpkkt160.mtx,5,
nlpkkt200.mtx,5,
nlpkkt240.mtx,5,
nnc261.mtx,5,31
nos1.mtx,5,12
nos4.mtx,5,27
odepa400.mtx,5,6
odepb400.mtx,5,
olm100.mtx,5,8
olm500.mtx,5,10
opsahl-southernwomen.edges,5,9
oscil_dcop_01.mtx,5,12
oscil_dcop_02.mtx,5,12
oscil_dcop_03.mtx,5,12
oscil_dcop_04.mtx,5,12
oscil_dcop_05.mtx,5,12
oscil_dcop_06.mtx,5,12
oscil_dcop_07.mtx,5,12
oscil_dcop_08.mtx,5,12
oscil_dcop_09.mtx,5,12
oscil_dcop_10.mtx,5,12
oscil_dcop_11.mtx,5,12
oscil_dcop_12.mtx,5,12
oscil_dcop_13.mtx,5,12
oscil_dcop_14.mtx,5,12
oscil_dcop_15.mtx,5,12
oscil_dcop_16.mtx,5,12
oscil_dcop_17.mtx,5,12
oscil_dcop_18.mtx,5,12
oscil_dcop_19.mtx,5,12
oscil_dcop_20.mtx,5,12
oscil_dcop_21.mtx,5,12
oscil_dcop_22.mtx,5,12
oscil_dcop_23.mtx,5,12
oscil_dcop_24.mtx,5,12
oscil_dcop_25.mtx,5,12
oscil_dcop_26.mtx,5,12
oscil_dcop_27.mtx,5,12
oscil_dcop_28.mtx,5,12
oscil_dcop_29.mtx,5,12
oscil_dcop_30.mtx,5,12
oscil_dcop_31.mtx,5,12
oscil_dcop_32.mtx,5,12
oscil_dcop_33.mtx,5,12
oscil_dcop_34.mtx,5,12
oscil_dcop_35.mtx,5,12
oscil_dcop_36.mtx,5,12
oscil_dcop_37.mtx,5,12
oscil_dcop_38.mtx,5,12
oscil_dcop_39.mtx,5,12
oscil_dcop_40.mtx,5,12
oscil_dcop_41.mtx,5,12
oscil_dcop_42.mtx,5,12
oscil_dcop_43.mtx,5,12
oscil_dcop_44.mtx,5,12
oscil_dcop_45.mtx,5,12
oscil_dcop_46.mtx,5,12
oscil_dcop_47.mtx,5,12
oscil_dcop_48.mtx,5,12
oscil_dcop_49.mtx,5,12
oscil_dcop_50.mtx,5,12
oscil_dcop_51.mtx,5,12
oscil_dcop_52.mtx,5,12
oscil_dcop_53.mtx,5,12
oscil_dcop_54.mtx,5,12
oscil_dcop_55.mtx,5,12
oscil_dcop_56.mtx,5,12
oscil_dcop_57.mtx,5,12
oscil_trans_01.mtx,5,12
p0033.mtx,5,10
p0040.mtx,5,6
pde225.mtx,5,21
pivtol.mtx,5,6
plskz362.mtx,5,28
polbooks.mtx,5,32
pores_1.mtx,5,17
problem.mtx,5,10
Ragusa16.mtx,5,10
Ragusa18.mtx,5,10
rajat05.mtx,5,17
rajat11.mtx,5,13
rajat14.mtx,5,17
rdb200l.mtx,5,33
rdb200.mtx,5,33
refine.mtx,5,14
rel3.mtx,5,4
rel4.mtx,5,10
rel5.mtx,5,31
relat3.mtx,5,4
relat4.mtx,5,9
rgg010.mtx,5,10
robot.mtx,5,34
rotor1.mtx,5,29
rw136.mtx,5,32
S10PI_n1.mtx,5,7
S10PI_n.mtx,5,6
Sandi_authors.mtx,5,9
Sandi_sandi.mtx,5,28
saylr1.mtx,5,21
SmallW.mtx,5,39
sphere2.mtx,5,28
sphere3.mtx,5,38
steam3.mtx,5,20
Stranke94.mtx,5,10
t2dal_e.mtx,5,
t3dl_e.mtx,5,
TF10.mtx,5,67
Tina_AskCal.mtx,5,7
Tina_AskCog.mtx,5,6
Tina_DisCal.mtx,5,8
Tina_DisCog.mtx,5,8
Trec3.mtx,5,2
Trec4.mtx,5,2
Trec5.mtx,5,3
Trec6.mtx,5,6
Trec7.mtx,5,11
Trec8.mtx,5,24
Trefethen_150.mtx,5,113
Trefethen_20b.mtx,5,14
Trefethen_20.mtx,5,15
tub100.mtx,5,10
ucidata-gama.edges,5,12
ucidata-zachary.edges,5,9
